timestamp,index,out_name,out_path,status,returncode,note
2026-01-14 18:05:55,448,sleeve_000448.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000448.SLDPRT,OK,0,
2026-01-14 18:05:58,449,sleeve_000449.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000449.SLDPRT,OK,0,
2026-01-14 18:06:00,450,sleeve_000450.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000450.SLDPRT,OK,0,
2026-01-14 18:06:02,451,sleeve_000451.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000451.SLDPRT,OK,0,
2026-01-14 18:06:05,452,sleeve_000452.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000452.SLDPRT,OK,0,
2026-01-14 18:06:07,453,sleeve_000453.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000453.SLDPRT,OK,0,
2026-01-14 18:06:09,454,sleeve_000454.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000454.SLDPRT,OK,0,
2026-01-14 18:06:12,455,sleeve_000455.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000455.SLDPRT,OK,0,
2026-01-14 18:06:14,456,sleeve_000456.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000456.SLDPRT,OK,0,
2026-01-14 18:06:16,457,sleeve_000457.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000457.SLDPRT,OK,0,
2026-01-14 18:06:19,458,sleeve_000458.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000458.SLDPRT,OK,0,
2026-01-14 18:06:21,459,sleeve_000459.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000459.SLDPRT,OK,0,
2026-01-14 18:06:24,460,sleeve_000460.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000460.SLDPRT,OK,0,
2026-01-14 18:06:26,461,sleeve_000461.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000461.SLDPRT,OK,0,
